timestamp,ping_ms,datarate,jitter,Latitude,Longitude,Altitude,speed_kmh,COG,precipIntensity,precipProbability,temperature,humidity,windSpeed,Traffic Jam Factor,Traffic Distance,Pos in Ref Round,measurement,area,PCell_RSRP_max,PCell_RSRQ_max,PCell_RSSI_max,PCell_SNR_1,PCell_SNR_2,PCell_Downlink_Num_RBs,PCell_Downlink_TB_Size,PCell_Downlink_Average_MCS,PCell_Uplink_Num_RBs,PCell_Uplink_TB_Size,PCell_Uplink_Tx_Power_(dBm),PCell_Downlink_frequency,PCell_Downlink_bandwidth_MHz,PCell_Uplink_bandwidth_MHz,PCell_Band_Indicator,PCell_freq_MHz,scenario,target_datarate,operator,PCell_DL_RBs_MCS_Low,PCell_DL_RBs_MCS_Mid,PCell_DL_RBs_MCS_High,device_pc1,device_pc2,device_pc3,device_pc4,direction_uplink,measured_qos_delay,hour,day_of_week,date,sin_COG,cos_COG,jitter_log,source
2021-06-22 15:24:26+02:00,3.403489351272583,12.759536743164062,0.0031025900971144438,52.5028076171875,13.28701400756836,36.69849395751953,0.8827093243598938,322.04351806640625,0.010240083560347557,0.007341710384935141,20.89999008178711,0.6274353861808777,2.4177677631378174,4.410809516906738,3.1148738861083984,8.977822303771973,2,,-99.15638732910156,-9.138559341430664,-75.0855941772461,15.190515518188477,10.053234100341797,6.438477516174316,10.84908676147461,24.0,6.62854528427124,10.125710487365723,2.5556480884552,1801.0,20.0,20.0,3.0,1800.0,,12.675844192504883,1,2.6233553886413574,0.23353056609630585,6.765923500061035,0,0,1,0,0,1,15,2,,-0.523059606552124,0.6705348491668701,0.0030977872665971518,GENERATED
2021-06-22 15:24:27+02:00,3.395026445388794,12.751700401306152,0.003257898148149252,52.502681732177734,13.285643577575684,35.80598449707031,1.837539553642273,320.338623046875,0.011448295786976814,0.008206122554838657,20.772418975830078,0.6298417448997498,2.463120222091675,4.009624481201172,2.7549524307250977,8.976006507873535,2,,-98.99163818359375,-9.284239768981934,-74.74996948242188,15.26655387878418,10.169751167297363,6.422396183013916,10.851737976074219,24.0,6.5998430252075195,10.124751091003418,2.5411603450775146,1801.0,20.0,20.0,3.0,1800.0,,12.665034294128418,1,2.640563726425171,0.16074995696544647,6.782667636871338,0,0,1,0,0,1,15,2,,-0.548506498336792,0.6615860462188721,0.003252602880820632,GENERATED
2021-06-22 15:24:28+02:00,3.387894868850708,12.749483108520508,0.0033349483273923397,52.50238037109375,13.28475284576416,35.32601547241211,2.4183189868927,316.46759033203125,0.013627445325255394,0.009674662724137306,20.626245498657227,0.6333377361297607,2.5218372344970703,3.616347074508667,2.157274007797241,8.973930358886719,2,,-98.75320434570312,-9.374974250793457,-74.30319213867188,15.411870956420898,10.483707427978516,6.402774333953857,10.848798751831055,24.0,6.575959205627441,10.133834838867188,2.522142171859741,1801.0,20.0,20.0,3.0,1800.0,,12.659638404846191,1,2.666863441467285,0.1360798329114914,6.7819504737854,0,0,1,0,0,1,15,2,,-0.6192266941070557,0.6517901420593262,0.0033293997403234243,GENERATED
2021-06-22 15:24:29+02:00,3.368668794631958,12.749493598937988,0.004067013040184975,52.502037048339844,13.284005165100098,34.258602142333984,2.471266269683838,313.2618713378906,0.014596459455788136,0.010334862396121025,20.526531219482422,0.6363039016723633,2.5540387630462646,3.327648878097534,1.6669268608093262,8.998387336730957,2,,-98.37483978271484,-9.371299743652344,-73.80640411376953,15.653956413269043,10.91959285736084,6.357519149780273,10.821163177490234,24.0,6.560184001922607,10.147784233093262,2.465548038482666,1801.0,20.0,20.0,3.0,1800.0,,12.65628719329834,1,2.6946613788604736,0.16144661605358124,6.767704010009766,0,0,1,0,0,1,15,2,,-0.6727922558784485,0.6331627368927002,0.004058764781802893,GENERATED
2021-06-22 15:24:30+02:00,3.3539462089538574,12.750417709350586,0.005106294993311167,52.501708984375,13.283470153808594,33.63084411621094,1.7735172510147095,310.7065124511719,0.015892479568719864,0.011105895042419434,20.453153610229492,0.6384845972061157,2.5723471641540527,3.1504995822906494,1.4571568965911865,9.011679649353027,2,,-97.78076934814453,-9.480424880981445,-72.89118194580078,15.86141586303711,11.444798469543457,6.317286968231201,10.813655853271484,24.0,6.479946613311768,10.130669593811035,2.412404775619507,1801.0,20.0,20.0,3.0,1800.0,,12.656594276428223,1,2.681720495223999,0.20182327926158905,6.773563861846924,0,0,1,0,0,1,15,2,,-0.6721911430358887,0.5783083438873291,0.005093302112072706,GENERATED
2021-06-22 15:24:31+02:00,3.363494634628296,12.761772155761719,0.006190946325659752,52.50148391723633,13.28317928314209,32.92978286743164,0.3265050947666168,316.7228698730469,0.01781628653407097,0.012240205891430378,20.33927345275879,0.6409120559692383,2.605025053024292,2.941373348236084,1.3730425834655762,9.005664825439453,2,,-97.1722640991211,-9.509198188781738,-71.95674896240234,15.93233871459961,11.963875770568848,6.292256832122803,10.815661430358887,24.0,6.42309045791626,10.11640453338623,2.3635644912719727,1801.0,20.0,20.0,3.0,1800.0,,12.671801567077637,1,2.6514856815338135,0.22457508742809296,6.783822059631348,0,0,1,0,0,1,15,2,,-0.5597092509269714,0.5944240093231201,0.006171861197799444,GENERATED
2021-06-22 15:24:32+02:00,3.3446295261383057,12.761299133300781,0.006951461546123028,52.501522064208984,13.283034324645996,32.65953063964844,0.16351273655891418,323.3708190917969,0.019236935302615166,0.013209543190896511,20.229759216308594,0.6442121863365173,2.6619348526000977,2.713752031326294,1.3595116138458252,9.022604942321777,2,,-96.7428970336914,-9.516410827636719,-71.57331085205078,16.269668579101562,12.280774116516113,6.271333694458008,10.815045356750488,24.0,6.38701057434082,10.11256217956543,2.2910194396972656,1801.0,20.0,20.0,3.0,1800.0,,12.662769317626953,1,2.661137342453003,0.2220941036939621,6.787996768951416,0,0,1,0,0,1,15,2,,-0.45910966396331787,0.6175341606140137,0.006927411537617445,GENERATED
2021-06-22 15:24:33+02:00,3.3465077877044678,12.76657772064209,0.0070178331807255745,52.50190353393555,13.283138275146484,32.84740447998047,0.0810503214597702,337.24981689453125,0.02025534026324749,0.014048688113689423,20.124736785888672,0.6481709480285645,2.73703932762146,2.510572910308838,1.3989287614822388,9.019295692443848,2,,-96.38585662841797,-9.666038513183594,-71.01766967773438,16.380290985107422,12.49014949798584,6.274393558502197,10.839402198791504,24.0,6.308226585388184,10.063312530517578,2.275527238845825,1801.0,20.0,20.0,3.0,1800.0,,12.665600776672363,1,2.648580312728882,0.22196607291698456,6.807182312011719,0,0,1,0,0,1,15,2,,-0.3093142509460449,0.7376246452331543,0.006993323098868132,GENERATED
2021-06-22 15:24:34+02:00,3.3493950366973877,12.768881797790527,0.0071561746299266815,52.50254821777344,13.283404350280762,32.39471435546875,0.18362706899642944,346.97833251953125,0.02105524204671383,0.014848299324512482,20.02194595336914,0.6526385545730591,2.8247601985931396,2.33182692527771,1.466986894607544,9.016109466552734,2,,-96.3046646118164,-9.708183288574219,-70.89704895019531,16.333724975585938,12.460683822631836,6.268939018249512,10.834569931030273,24.0,6.275542736053467,10.040358543395996,2.2660624980926514,1801.0,20.0,20.0,3.0,1800.0,,12.67034912109375,1,2.6501808166503906,0.1905544251203537,6.809164047241211,0,0,1,0,0,1,15,2,,-0.18698686361312866,0.8085331916809082,0.0071306913159787655,GENERATED
2021-06-22 15:24:35+02:00,3.349712371826172,12.773406028747559,0.00724008958786726,52.50319290161133,13.283367156982422,32.20424270629883,0.3033079504966736,347.08050537109375,0.02180708572268486,0.015650995075702667,19.92222023010254,0.6570684313774109,2.915186882019043,2.1596028804779053,1.5501081943511963,9.023661613464355,2,,-96.08724212646484,-9.692091941833496,-70.71651458740234,16.47708511352539,12.61211109161377,6.260941982269287,10.834044456481934,24.0,6.258832931518555,10.035909652709961,2.245659112930298,1801.0,20.0,20.0,3.0,1800.0,,12.672683715820312,1,2.652653932571411,0.19082479178905487,6.807084560394287,0,0,1,0,0,1,15,2,,-0.18496251106262207,0.8063271045684814,0.007214005570858717,GENERATED
2021-06-22 15:24:36+02:00,3.3427774906158447,12.7730131149292,0.007278134115040302,52.5037841796875,13.282978057861328,32.26960372924805,0.3776746392250061,337.3316650390625,0.022618256509304047,0.0164966881275177,19.824655532836914,0.6614029407501221,3.0073153972625732,2.011230707168579,1.6464906930923462,9.029369354248047,2,,-96.0047378540039,-9.659038543701172,-70.72813415527344,16.65635108947754,12.722613334655762,6.251061916351318,10.830097198486328,24.0,6.2579803466796875,10.043794631958008,2.223357677459717,1801.0,20.0,20.0,3.0,1800.0,,12.666748046875,1,2.6526832580566406,0.2122354954481125,6.796933650970459,0,0,1,0,0,1,15,2,,-0.31837594509124756,0.7622852325439453,0.007251776289194822,GENERATED
2021-06-22 15:24:37+02:00,3.3457441329956055,12.779114723205566,0.007230935152620077,52.504432678222656,13.282343864440918,32.190338134765625,0.2931627929210663,327.08587646484375,0.02378549985587597,0.017573388293385506,19.70564079284668,0.6668372750282288,3.1120307445526123,1.8939658403396606,1.7580909729003906,9.030333518981934,2,,-95.85540771484375,-9.691238403320312,-70.53675842285156,16.785688400268555,12.887535095214844,6.242717266082764,10.831273078918457,24.0,6.239961624145508,10.040698051452637,2.2184243202209473,1801.0,20.0,20.0,3.0,1800.0,,12.672228813171387,1,2.649130344390869,0.212008997797966,6.792662620544434,0,0,1,0,0,1,15,2,,-0.4539155960083008,0.7012674808502197,0.007204917725175619,GENERATED
2021-06-22 15:24:38+02:00,3.3508377075195312,12.791309356689453,0.00715569918975234,52.50525665283203,13.281599998474121,32.107330322265625,0.21930977702140808,318.88348388671875,0.025001145899295807,0.018726646900177002,19.581375122070312,0.6725906729698181,3.222250461578369,1.8258533477783203,1.8786994218826294,9.038813591003418,2,,-95.59461975097656,-9.736013412475586,-70.22157287597656,16.93389320373535,13.075774192810059,6.251633644104004,10.847697257995605,24.0,6.203393936157227,10.021247863769531,2.2092761993408203,1801.0,20.0,20.0,3.0,1800.0,,12.68285083770752,1,2.6546943187713623,0.2300155609846115,6.786495685577393,0,0,1,0,0,1,15,2,,-0.5691691040992737,0.6520709991455078,0.007130218204110861,GENERATED
2021-06-22 15:24:39+02:00,3.358243227005005,12.800113677978516,0.006718053948134184,52.50615310668945,13.280802726745605,31.881906509399414,0.3147056996822357,314.67529296875,0.02620486542582512,0.01980213075876236,19.465351104736328,0.6778266429901123,3.3239963054656982,1.782908320426941,1.9847540855407715,9.045589447021484,2,,-95.62142181396484,-9.798715591430664,-70.2695541381836,16.87354850769043,12.93002700805664,6.235489368438721,10.818900108337402,24.0,6.208067893981934,10.027806282043457,2.199622392654419,1801.0,20.0,20.0,3.0,1800.0,,12.69766902923584,1,2.687675714492798,0.182484433054924,6.758370876312256,0,0,1,0,0,1,15,2,,-0.6461660861968994,0.6388835906982422,0.006695588584989309,GENERATED
2021-06-22 15:24:40+02:00,3.3600807189941406,12.806763648986816,0.007125357631593943,52.507171630859375,13.280298233032227,31.70004653930664,0.6829441785812378,315.96533203125,0.027518026530742645,0.020898813381791115,19.327207565307617,0.6834388375282288,3.4310967922210693,1.7464629411697388,2.0375399589538574,9.079940795898438,2,,-95.71205139160156,-9.877412796020508,-70.3235092163086,16.751609802246094,12.74265193939209,6.202219486236572,10.785110473632812,24.0,6.224339008331299,10.04728889465332,2.1955838203430176,1801.0,20.0,20.0,3.0,1800.0,,12.711054801940918,1,2.648667335510254,0.13196735084056854,6.756862640380859,0,0,1,0,0,1,15,2,,-0.6403441429138184,0.6622931957244873,0.007100091781467199,GENERATED
2021-06-22 15:24:41+02:00,3.3646790981292725,12.80793285369873,0.0072013139724731445,52.50716018676758,13.280293464660645,31.412832260131836,1.4212932586669922,321.6814880371094,0.027987463399767876,0.02117016725242138,19.2574462890625,0.6865936517715454,3.4897348880767822,1.700676679611206,2.053264856338501,9.099411964416504,2,,-95.6816177368164,-9.889142036437988,-70.3172836303711,16.809860229492188,12.750387191772461,6.223972320556641,10.806884765625,24.0,6.203608512878418,10.024494171142578,2.202286720275879,1801.0,20.0,20.0,3.0,1800.0,,12.710020065307617,1,2.655754804611206,0.09793190658092499,6.772510528564453,0,0,1,0,0,1,15,2,,-0.5638954639434814,0.7135410308837891,0.0071755084209144115,GENERATED
2021-06-22 15:24:42+02:00,3.3695321083068848,12.807690620422363,0.007176779676228762,52.50715255737305,13.280287742614746,31.13909912109375,2.138094902038574,333.2674255371094,0.028314577415585518,0.021305380389094353,19.202720642089844,0.6893842220306396,3.5422041416168213,1.6434807777404785,2.0526185035705566,9.117591857910156,2,,-95.71184539794922,-9.898697853088379,-70.35986328125,16.827007293701172,12.723224639892578,6.247156620025635,10.826892852783203,24.0,6.188656806945801,10.003232955932617,2.2215633392333984,1801.0,20.0,20.0,3.0,1800.0,,12.707876205444336,1,2.667543649673462,0.06232695281505585,6.785116195678711,0,0,1,0,0,1,15,2,,-0.3972488045692444,0.7887234687805176,0.007151148747652769,GENERATED
2021-06-22 15:24:43+02:00,3.374234199523926,12.804459571838379,0.007285044528543949,52.50714111328125,13.280281066894531,30.936058044433594,2.476931095123291,350.38482666015625,0.02835950441658497,0.021240346133708954,19.170024871826172,0.691744863986969,3.5870320796966553,1.5895845890045166,2.04868221282959,9.133145332336426,2,,-95.89635467529297,-9.926231384277344,-70.51425170898438,16.68764877319336,12.563077926635742,6.262039661407471,10.831472396850586,24.0,6.173876762390137,9.979331016540527,2.250354051589966,1801.0,20.0,20.0,3.0,1800.0,,12.706281661987305,1,2.6694259643554688,0.04442910850048065,6.7931928634643555,0,0,1,0,0,1,15,2,,-0.14871686697006226,0.8778543472290039,0.00725863641127944,GENERATED
2021-06-22 15:24:44+02:00,3.3792059421539307,12.801671981811523,0.0074451519176363945,52.50713348388672,13.280275344848633,30.46327018737793,2.456474781036377,8.014466285705566,0.0283594261854887,0.021154088899493217,19.143253326416016,0.6939404010772705,3.628209352493286,1.540761113166809,2.0479273796081543,9.144241333007812,2,,-96.0843505859375,-9.973097801208496,-70.61420440673828,16.46295928955078,12.376668930053711,6.268285274505615,10.824674606323242,24.0,6.157445907592773,9.956070899963379,2.277129888534546,1801.0,20.0,20.0,3.0,1800.0,,12.706877708435059,1,2.6625945568084717,0.047089383006095886,6.794429302215576,0,0,1,0,0,1,15,2,,0.13058316707611084,0.9274482727050781,0.007417574059218168,GENERATED
2021-06-22 15:24:45+02:00,3.384655475616455,12.802188873291016,0.007537501864135265,52.50712585449219,13.28027057647705,30.482379913330078,2.0877950191497803,21.487468719482422,0.028362305834889412,0.021084807813167572,19.11646842956543,0.6961290240287781,3.6682357788085938,1.5007325410842896,2.0508475303649902,9.149384498596191,2,,-96.16079711914062,-10.030218124389648,-70.5941162109375,16.299182891845703,12.268213272094727,6.277159214019775,10.823371887207031,24.0,6.130899429321289,9.927791595458984,2.2930638790130615,1801.0,20.0,20.0,3.0,1800.0,,12.709731101989746,1,2.65769362449646,0.06308154761791229,6.795017719268799,0,0,1,0,0,1,15,2,,0.3535193204879761,0.8980369567871094,0.007509236689656973,GENERATED
2021-06-22 15:24:46+02:00,3.3886289596557617,12.804617881774902,0.007651447784155607,52.50712203979492,13.280265808105469,31.142131805419922,1.1504591703414917,27.14731788635254,0.0284193754196167,0.021067194640636444,19.088382720947266,0.6982901692390442,3.70552396774292,1.469757080078125,2.0558602809906006,9.151531219482422,2,,-96.11610412597656,-10.074262619018555,-70.4843978881836,16.230417251586914,12.249589920043945,6.276645660400391,10.813732147216797,24.0,6.097525119781494,9.901107788085938,2.2992777824401855,1801.0,20.0,20.0,3.0,1800.0,,12.71398639678955,1,2.6508634090423584,0.09186892211437225,6.784287452697754,0,0,1,0,0,1,15,2,,0.4395151138305664,0.8571414947509766,0.007622323464602232,GENERATED
2021-06-22 15:24:47+02:00,3.394963502883911,12.813158988952637,0.0079332385212183,52.507118225097656,13.28026294708252,31.475927352905273,0.43813472986221313,23.007793426513672,0.02846439555287361,0.021062320098280907,19.0626220703125,0.7001610994338989,3.7367236614227295,1.4431631565093994,2.062788248062134,9.150364875793457,2,,-95.93619537353516,-10.111199378967285,-70.25899505615234,16.256288528442383,12.325603485107422,6.291406631469727,10.830583572387695,24.0,6.042298316955566,9.862550735473633,2.2864084243774414,1801.0,20.0,20.0,3.0,1800.0,,12.722453117370605,1,2.638943910598755,0.11458711326122284,6.796995162963867,0,0,1,0,0,1,15,2,,0.34925520420074463,0.8224825859069824,0.007901936769485474,GENERATED
2021-06-22 15:24:48+02:00,3.4029040336608887,12.824909210205078,0.008218315429985523,52.50711441040039,13.280261039733887,31.220458984375,0.3224903643131256,19.980266571044922,0.028533896431326866,0.0210732351988554,19.04145622253418,0.701716959476471,3.7630162239074707,1.420996904373169,2.070655584335327,9.147214889526367,2,,-95.65758514404297,-10.142740249633789,-69.94047546386719,16.339811325073242,12.461244583129883,6.322572231292725,10.873786926269531,24.0,5.974076271057129,9.814167976379395,2.2652177810668945,1801.0,20.0,20.0,3.0,1800.0,,12.731710433959961,1,2.6243233680725098,0.1249270886182785,6.832649230957031,0,0,1,0,0,1,15,2,,0.2989532947540283,0.8222484588623047,0.008184729143977165,GENERATED
2021-06-22 15:24:49+02:00,3.408379077911377,12.831692695617676,0.00826157908886671,52.507110595703125,13.280259132385254,30.40137481689453,0.6921019554138184,15.555831909179688,0.028590159490704536,0.021078160032629967,19.022951126098633,0.7030879855155945,3.786440372467041,1.4001721143722534,2.0775082111358643,9.148571014404297,2,,-95.50132751464844,-10.188468933105469,-69.72752380371094,16.332799911499023,12.484119415283203,6.359365940093994,10.918547630310059,24.0,5.932839870452881,9.777339935302734,2.2548601627349854,1801.0,20.0,20.0,3.0,1800.0,,12.733867645263672,1,2.6235785484313965,0.10969118773937225,6.874910354614258,0,0,1,0,0,1,15,2,,0.23984622955322266,0.8615963459014893,0.008227638900279999,GENERATED
2021-06-22 15:24:50+02:00,3.4121668338775635,12.835027694702148,0.007946585305035114,52.507110595703125,13.280259132385254,28.824331283569336,1.8720077276229858,14.59428596496582,0.02864147536456585,0.021080847829580307,19.006223678588867,0.7043406963348389,3.808058500289917,1.3805122375488281,2.0834994316101074,9.155860900878906,2,,-95.4944839477539,-10.228135108947754,-69.69125366210938,16.255659103393555,12.37957763671875,6.396755218505859,10.954421043395996,24.0,5.93682336807251,9.765413284301758,2.255964994430542,1801.0,20.0,20.0,3.0,1800.0,,12.731918334960938,1,2.644317626953125,0.07695560157299042,6.905895233154297,0,0,1,0,0,1,15,2,,0.2283461093902588,0.8769927024841309,0.007915178313851357,GENERATED
2021-06-22 15:24:51+02:00,3.4202306270599365,12.836029052734375,0.007655688561499119,52.507110595703125,13.280259132385254,28.949384689331055,2.668736696243286,17.551897048950195,0.02868535742163658,0.02108069323003292,18.99104118347168,0.7054836750030518,3.827958106994629,1.3618929386138916,2.0893752574920654,9.160295486450195,2,,-95.59727478027344,-10.267765045166016,-69.7165298461914,16.09504508972168,12.245765686035156,6.416865825653076,10.968117713928223,24.0,5.936378479003906,9.749788284301758,2.280285358428955,1801.0,20.0,20.0,3.0,1800.0,,12.732381820678711,1,2.6514763832092285,0.05515222251415253,6.917181968688965,0,0,1,0,0,1,15,2,,0.28151583671569824,0.8900423049926758,0.007626533042639494,GENERATED
2021-06-22 15:24:52+02:00,3.4237711429595947,12.831061363220215,0.007404650561511517,52.50710678100586,13.280259132385254,28.64280128479004,2.860555648803711,23.877843856811523,0.028720444068312645,0.02107774280011654,18.977188110351562,0.7065284848213196,3.8462517261505127,1.3443050384521484,2.0952720642089844,9.16653060913086,2,,-95.84861755371094,-10.335966110229492,-69.77787780761719,15.73104476928711,12.013324737548828,6.421353340148926,10.954181671142578,24.0,5.948554515838623,9.742781639099121,2.3137083053588867,1801.0,20.0,20.0,3.0,1800.0,,12.728006362915039,1,2.655320882797241,0.08049945533275604,6.909672737121582,0,0,1,0,0,1,15,2,,0.4014620780944824,0.9068973064422607,0.007377370726317167,GENERATED
